produto_id,categoria,preco,quantidade,data_venda
1608,Eletronicos,0.49,12,2024-07-12
1609,Alimentos,58.04,3,2024-05-02
1610,Alimentos,110.8,9,2024-03-03
1611,Eletronicos,181.85,14,2024-01-04
1612,Eletronicos,456.12,18,2024-10-10
1613,Livros,105.55,11,2024-11-23
1614,Eletronicos,127.03,4,2024-09-06
1615,Livros,4.45,8,2024-05-09
1616,Livros,51.91,18,2024-03-15
1617,Eletronicos,75.46,13,2024-11-24
1618,Roupas,123.77,4,2024-12-23
1619,Roupas,19.21,10,2024-09-10
1620,Livros,404.7,8,2024-11-18
1621,Eletronicos,109.8,12,2024-06-15
1622,Roupas,98.46,19,2024-07-19
1623,Eletronicos,234.83,12,2024-06-16
1624,Eletronicos,75.47,2,2024-10-10
1625,Eletronicos,12.43,8,2024-12-13
1626,Casa,320.55,13,2024-12-03
1627,Eletronicos,34.5,1,2024-02-20
1628,Casa,86.81,3,2024-02-25
1629,Livros,39.42,2,2024-03-13
1630,Roupas,21.19,8,2024-10-08
1631,Roupas,22.21,3,2024-03-28
1632,Roupas,114.92,15,2024-02-21
1633,Roupas,408.11,2,2024-05-04
1634,Roupas,42.88,17,2024-09-18
1635,Roupas,3.06,6,2024-09-24
1636,Roupas,216.95,1,2024-03-03
1637,Livros,62.99,4,2024-02-05
1638,Eletronicos,256.7,19,2024-01-09
1639,Alimentos,139.77,7,2024-11-25
1640,Casa,86.39,14,2024-11-18
1641,Alimentos,20.38,14,2024-08-28
1642,Alimentos,79.67,10,2024-10-11
1643,Eletronicos,43.61,7,2024-11-22
1644,Eletronicos,20.81,16,2024-03-30
1645,Eletronicos,106.81,4,2024-09-20
1646,Roupas,132.1,7,2024-10-25
1647,Livros,18.76,15,2024-07-23
1648,Roupas,112.09,17,2024-10-17
1649,Livros,4.82,3,2024-07-29
1650,Livros,196.31,16,2024-10-04
1651,Alimentos,143.82,2,2024-07-25
1652,Alimentos,0.02,7,2024-11-17
1653,Livros,52.04,16,2024-12-23
1654,Livros,69.38,9,2024-04-03
1655,Roupas,180.99,12,2024-07-17
1656,Roupas,56.96,1,2024-12-16
1657,Alimentos,246.73,14,2024-06-17
1658,Eletronicos,22.85,11,2024-10-23
1659,Livros,140.53,18,2024-08-14
1660,Roupas,63.5,5,2024-01-04
1661,Alimentos,170.41,15,2024-04-07
1662,Roupas,116.8,7,2024-07-11
1663,Livros,91.58,14,2024-09-22
1664,Livros,95.81,8,2024-12-15
1665,Casa,44.2,4,2024-08-11
1666,Eletronicos,131.68,3,2024-03-07
1667,Casa,141.61,12,2024-05-17
1668,Alimentos,262.27,18,2024-11-24
1669,Roupas,37.07,15,2024-08-26
1670,Alimentos,100.56,11,2024-11-04
1671,Livros,12.11,11,2024-01-04
1672,Casa,117.07,12,2024-11-19
1673,Casa,47.69,19,2024-12-17
1674,Casa,130.37,17,2024-04-11
1675,Alimentos,391.1,6,2024-02-13
1676,Livros,250.14,8,2024-04-28
1677,Roupas,143.25,15,2024-07-06
1678,Roupas,439.01,10,2024-08-18
1679,Alimentos,202.5,15,2024-07-08
1680,Casa,77.08,12,2024-04-19
1681,Eletronicos,30.08,11,2024-10-28
1682,Alimentos,127.73,18,2024-10-05
1683,Alimentos,245.01,5,2024-04-15
1684,Livros,55.51,12,2024-06-13
1685,Roupas,183.58,5,2024-05-05
1686,Alimentos,322.32,10,2024-12-11
1687,Alimentos,56.45,14,2024-04-07
1688,Casa,312.34,16,2024-11-26
1689,Casa,201.07,5,2024-04-29
1690,Eletronicos,321.78,11,2024-12-06
1691,Livros,32.16,19,2024-10-25
1692,Eletronicos,243.43,8,2024-12-09
1693,Casa,31.3,19,2024-05-22
1694,Roupas,216.73,18,2024-07-13
1695,Casa,130.29,12,2024-05-09
1696,Livros,5.35,13,2024-04-13
1697,Casa,101.37,18,2024-04-02
1698,Livros,177.07,15,2024-10-23
1699,Livros,45.3,15,2024-08-09
1700,Livros,204.49,12,2024-07-18
1701,Livros,26.03,9,2024-10-14
1702,Livros,14.13,19,2024-12-27
1703,Roupas,78.02,12,2024-09-14
1704,Eletronicos,290.19,5,2024-01-10
1705,Alimentos,84.39,10,2024-06-19
1706,Eletronicos,249.49,7,2024-04-10
1707,Livros,0.32,11,2024-04-19
1708,Roupas,26.07,8,2024-09-03
1709,Casa,122.84,7,2024-11-18
1710,Roupas,9.68,16,2024-08-31
1711,Livros,215.35,16,2024-01-23
1712,Roupas,26.03,14,2024-12-19
1713,Roupas,23.75,15,2024-08-12
1714,Livros,73.73,9,2024-12-18
1715,Roupas,115.46,16,2024-09-18
1716,Alimentos,40.93,16,2024-09-25
1717,Alimentos,81.35,5,2024-01-21
1718,Roupas,26.45,3,2024-11-09
1719,Casa,20.83,13,2024-04-29
1720,Livros,176.74,8,2024-04-29
1721,Alimentos,105.4,17,2024-07-16
1722,Casa,128.2,5,2024-05-15
1723,Roupas,9.01,6,2024-03-17
1724,Casa,345.56,2,2024-12-19
1725,Eletronicos,35.55,14,2024-02-27
1726,Alimentos,3.77,4,2024-03-26
1727,Roupas,215.49,3,2024-01-01
1728,Livros,20.5,9,2024-03-17
1729,Roupas,3.32,18,2024-01-10
1730,Livros,11.85,12,2024-03-09
1731,Roupas,62.57,9,2024-05-27
1732,Casa,36.76,18,2024-03-02
1733,Casa,33.76,13,2024-01-13
1734,Casa,49.63,14,2024-07-04
1735,Eletronicos,73.69,10,2024-06-13
1736,Livros,375.34,3,2024-01-10
1737,Casa,117.66,7,2024-09-15
1738,Eletronicos,131.2,18,2024-06-10
1739,Livros,9.5,16,2024-10-16
1740,Roupas,16.71,17,2024-07-14
1741,Eletronicos,14.17,6,2024-02-03
1742,Alimentos,208.31,12,2024-06-08
1743,Eletronicos,40.68,19,2024-03-25
1744,Eletronicos,283.14,3,2024-02-27
1745,Livros,9.02,3,2024-12-26
1746,Roupas,11.12,18,2024-09-21
1747,Alimentos,256.09,11,2024-10-23
1748,Casa,122.6,6,2024-01-25
1749,Casa,8.83,19,2024-02-05
1750,Eletronicos,18.98,5,2024-09-20
1751,Livros,288.08,13,2024-04-23
1752,Livros,150.61,5,2024-04-14
1753,Casa,324.2,3,2024-04-02
1754,Alimentos,219.93,19,2024-03-29
1755,Roupas,218.93,17,2024-06-11
1756,Alimentos,90.86,3,2024-02-07
1757,Roupas,319.11,15,2024-04-01
1758,Casa,84.26,17,2024-04-28
1759,Roupas,15.69,13,2024-07-29
1760,Livros,172.22,14,2024-06-08
1761,Eletronicos,63.02,16,2024-04-10
1762,Eletronicos,170.86,11,2024-06-27
1763,Casa,145.37,17,2024-10-10
1764,Livros,22.97,5,2024-12-20
1765,Alimentos,15.19,15,2024-10-23
1766,Livros,305.7,18,2024-01-23
1767,Eletronicos,191.79,16,2024-10-05
1768,Eletronicos,203.85,14,2024-02-01
1769,Livros,114.46,14,2024-05-17
1770,Livros,79.13,13,2024-03-21
1771,Eletronicos,236.86,1,2024-12-20
1772,Alimentos,30.16,6,2024-11-14
1773,Casa,42.68,11,2024-07-13
1774,Casa,42.1,11,2024-10-18
1775,Livros,16.23,16,2024-04-02
1776,Casa,370.36,3,2024-02-15
1777,Eletronicos,17.41,17,2024-01-27
1778,Eletronicos,131.46,14,2024-06-10
1779,Livros,47.92,2,2024-11-27
1780,Livros,136.79,9,2024-04-10
1781,Livros,196.54,8,2024-07-05
1782,Alimentos,3.75,11,2024-07-12
1783,Casa,41.55,7,2024-06-06
1784,Livros,149.93,2,2024-01-09
1785,Roupas,227.67,4,2024-07-30
1786,Roupas,171.04,14,2024-11-07
1787,Eletronicos,354.73,13,2024-06-15
1788,Casa,97.79,13,2024-12-08
1789,Livros,137.48,13,2024-09-30
1790,Roupas,158.46,5,2024-10-24
1791,Casa,135.36,12,2024-04-20
1792,Eletronicos,246.76,6,2024-11-24
1793,Alimentos,288.71,14,2024-07-21
1794,Casa,21.28,8,2024-09-04
1795,Casa,187.42,8,2024-03-05
1796,Alimentos,331.4,7,2024-07-21
1797,Casa,208.92,17,2024-06-09
1798,Eletronicos,34.55,11,2024-05-12
1799,Eletronicos,26.74,10,2024-06-26
1800,Alimentos,24.72,13,2024-07-11
1801,Livros,239.95,10,2024-09-22
1802,Roupas,187.83,14,2024-02-29
1803,Livros,3.75,9,2024-07-23
1804,Casa,32.57,7,2024-06-03
1805,Roupas,15.67,7,2024-03-12
1806,Alimentos,116.79,18,2024-06-04
1807,Alimentos,186.79,16,2024-06-21
1808,Roupas,34.89,8,2024-11-03
1809,Eletronicos,66.75,16,2024-03-02
1810,Roupas,22.23,19,2024-07-23
1811,Casa,82.91,15,2024-02-29
1812,Eletronicos,29.25,15,2024-03-26
1813,Alimentos,445.71,6,2024-05-22
1814,Roupas,147.83,9,2024-12-16
1815,Livros,114.12,15,2024-01-07
1816,Livros,61.12,7,2024-10-21
1817,Casa,206.27,8,2024-06-27
1818,Livros,305.3,18,2024-08-14
1819,Roupas,62.1,16,2024-01-07
1820,Roupas,378.67,15,2024-05-19
1821,Livros,356.9,3,2024-01-14
1822,Roupas,33.06,1,2024-02-03
1823,Casa,92.14,13,2024-08-27
1824,Eletronicos,34.68,12,2024-11-24
1825,Casa,29.57,9,2024-11-15
1826,Casa,191.36,2,2024-04-06
1827,Roupas,25.78,9,2024-09-24
1828,Eletronicos,7.63,8,2024-05-05
1829,Roupas,34.15,5,2024-02-03
1830,Alimentos,124.28,13,2024-10-09
1831,Roupas,145.4,2,2024-01-18
1832,Roupas,44.06,10,2024-10-19
1833,Roupas,150.23,6,2024-03-08
1834,Eletronicos,26.66,7,2024-08-24
1835,Roupas,68.48,3,2024-03-20
1836,Eletronicos,98.48,14,2024-03-26
1837,Livros,71.94,16,2024-02-29
1838,Alimentos,80.85,6,2024-02-17
1839,Eletronicos,122.46,8,2024-06-27
1840,Livros,27.83,1,2024-12-21
1841,Eletronicos,7.63,15,2024-03-24
1842,Eletronicos,45.09,17,2024-04-04
1843,Alimentos,102.38,18,2024-11-03
1844,Casa,162.12,3,2024-09-08
1845,Casa,196.02,6,2024-11-28
1846,Eletronicos,59.41,17,2024-06-28
1847,Roupas,250.13,13,2024-03-24
1848,Livros,195.75,17,2024-11-05
1849,Roupas,48.19,16,2024-05-29
1850,Roupas,15.14,17,2024-02-08
1851,Eletronicos,42.49,1,2024-10-05
1852,Eletronicos,363.61,16,2024-10-30
1853,Eletronicos,20.85,6,2024-04-22
1854,Eletronicos,75.77,8,2024-05-06
1855,Casa,10.39,1,2024-02-10
1856,Eletronicos,285.51,2,2024-06-06
1857,Casa,91.87,15,2024-07-24
1858,Casa,22.25,5,2024-02-16
1859,Eletronicos,136.99,15,2024-07-03
1860,Alimentos,64.1,10,2024-03-12
1861,Livros,281.41,5,2024-02-26
1862,Roupas,245.41,3,2024-08-26
1863,Casa,3.96,6,2024-03-02
1864,Livros,138.75,15,2024-12-07
1865,Alimentos,87.1,18,2024-02-26
1866,Roupas,389.13,14,2024-08-30
1867,Roupas,110.56,10,2024-11-23
1868,Casa,63.7,4,2024-05-03
1869,Eletronicos,282.38,11,2024-06-01
1870,Alimentos,168.01,7,2024-09-11
1871,Casa,80.2,15,2024-08-04
1872,Alimentos,7.37,9,2024-08-19
1873,Eletronicos,17.76,15,2024-01-17
1874,Eletronicos,150.8,12,2024-03-20
1875,Casa,286.07,18,2024-06-24
1876,Eletronicos,41.95,6,2024-02-08
1877,Livros,43.42,18,2024-05-22
1878,Roupas,175.04,18,2024-01-17
1879,Casa,111.85,6,2024-09-05
1880,Alimentos,130.36,15,2024-02-04
1881,Livros,164.49,19,2024-10-15
1882,Casa,38.02,5,2024-05-25
1883,Eletronicos,22.93,4,2024-08-02
1884,Eletronicos,176.28,17,2024-06-13
1885,Eletronicos,8.02,10,2024-04-20
1886,Eletronicos,84.06,12,2024-05-14
1887,Alimentos,32.77,5,2024-03-14
1888,Livros,28.84,7,2024-06-04
1889,Roupas,57.9,12,2024-08-02
1890,Alimentos,206.92,2,2024-12-19
1891,Alimentos,4.0,17,2024-09-30
1892,Roupas,29.87,13,2024-10-05
1893,Roupas,29.65,5,2024-05-27
1894,Eletronicos,117.95,5,2024-01-31
1895,Alimentos,43.91,12,2024-01-14
1896,Casa,21.45,12,2024-01-23
1897,Roupas,10.22,7,2024-01-02
1898,Roupas,30.27,6,2024-06-26
1899,Livros,25.61,10,2024-11-24
1900,Casa,423.43,19,2024-02-28
1901,Casa,175.42,16,2024-10-15
1902,Roupas,21.42,2,2024-06-24
1903,Eletronicos,87.25,4,2024-06-20
1904,Livros,10.08,9,2024-03-23
1905,Casa,20.5,5,2024-08-10
1906,Roupas,19.35,1,2024-02-04
1907,Casa,4.02,11,2024-10-23
1908,Livros,167.82,19,2024-04-19
1909,Livros,36.35,3,2024-08-22
1910,Alimentos,128.49,1,2024-02-08
1911,Roupas,239.83,4,2024-08-06
1912,Livros,165.4,9,2024-08-04
1913,Alimentos,110.9,16,2024-07-12
1914,Alimentos,43.25,7,2024-06-11
1915,Casa,66.62,5,2024-04-25
1916,Casa,17.53,13,2024-11-23
1917,Alimentos,243.86,11,2024-06-09
1918,Casa,10.41,14,2024-03-29
1919,Livros,139.91,17,2024-05-20
1920,Eletronicos,61.35,12,2024-11-07
1921,Livros,21.47,19,2024-06-22
1922,Alimentos,90.8,5,2024-07-19
1923,Alimentos,208.85,8,2024-12-20
1924,Livros,74.83,2,2024-10-28
1925,Casa,295.83,17,2024-12-21
1926,Casa,172.93,2,2024-04-22
1927,Alimentos,79.21,3,2024-06-22
1928,Roupas,13.42,18,2024-03-14
1929,Casa,155.32,15,2024-11-20
1930,Livros,10.36,5,2024-10-13
1931,Casa,97.83,17,2024-05-04
1932,Livros,6.69,14,2024-01-24
1933,Alimentos,48.28,1,2024-02-01
1934,Casa,249.99,14,2024-09-10
1935,Livros,362.07,9,2024-04-22
1936,Alimentos,86.51,5,2024-07-13
1937,Roupas,9.37,4,2024-01-16
1938,Livros,51.13,1,2024-07-30
1939,Roupas,278.68,3,2024-04-17
1940,Roupas,21.47,11,2024-01-24
1941,Eletronicos,195.95,16,2024-10-16
1942,Casa,130.24,11,2024-11-03
1943,Livros,143.63,10,2024-10-30
1944,Roupas,3.16,12,2024-12-08
1945,Eletronicos,76.27,5,2024-04-28
1946,Alimentos,365.62,10,2024-06-29
1947,Livros,51.63,13,2024-02-07
1948,Roupas,205.71,19,2024-08-20
1949,Casa,16.01,7,2024-03-09
1950,Eletronicos,197.0,16,2024-03-22
1951,Roupas,181.53,6,2024-04-27
1952,Casa,15.09,10,2024-11-04
1953,Roupas,183.84,10,2024-02-19
1954,Livros,17.68,11,2024-06-05
1955,Livros,57.01,10,2024-03-14
1956,Livros,136.12,14,2024-07-01
1957,Eletronicos,69.8,15,2024-04-15
1958,Livros,122.23,7,2024-07-07
1959,Casa,410.99,13,2024-11-01
1960,Roupas,29.44,11,2024-09-28
1961,Alimentos,38.4,7,2024-03-27
1962,Casa,394.93,11,2024-12-15
1963,Casa,383.59,14,2024-11-21
1964,Livros,5.28,17,2024-06-20
1965,Eletronicos,286.71,16,2024-09-08
1966,Roupas,23.17,1,2024-12-21
1967,Eletronicos,6.21,9,2024-05-23
1968,Roupas,105.37,9,2024-10-10
1969,Roupas,58.45,10,2024-07-03
1970,Eletronicos,68.0,19,2024-06-02
1971,Casa,14.21,15,2024-12-07
1972,Roupas,290.56,16,2024-04-27
1973,Eletronicos,188.55,11,2024-09-23
1974,Roupas,8.78,17,2024-11-20
1975,Alimentos,271.88,19,2024-09-11
1976,Casa,487.74,13,2024-08-28
1977,Livros,61.78,6,2024-06-19
1978,Roupas,338.19,15,2024-04-14
1979,Alimentos,169.84,16,2024-02-05
1980,Livros,11.93,4,2024-03-06
1981,Livros,222.01,8,2024-07-03
1982,Roupas,325.01,7,2024-07-08
1983,Eletronicos,269.13,17,2024-06-03
1984,Roupas,90.29,16,2024-08-14
1985,Alimentos,198.55,2,2024-05-20
1986,Livros,287.19,17,2024-03-16
1987,Roupas,46.52,4,2024-05-25
1988,Eletronicos,43.83,14,2024-02-07
1989,Roupas,36.32,8,2024-09-18
1990,Casa,117.38,5,2024-05-05
1991,Eletronicos,185.88,5,2024-04-01
1992,Alimentos,148.7,5,2024-10-10
1993,Livros,147.39,5,2024-12-10
1994,Roupas,168.18,3,2024-09-17
1995,Eletronicos,133.17,6,2024-04-17
1996,Casa,55.64,1,2024-02-14
1997,Eletronicos,5.59,8,2024-01-02
1998,Casa,55.27,13,2024-07-19
1999,Alimentos,103.0,6,2024-03-30
2000,Livros,319.16,18,2024-08-02
2001,Alimentos,31.99,18,2024-04-24
2002,Roupas,7.27,16,2024-11-14
2003,Eletronicos,366.4,8,2024-04-01
2004,Casa,131.22,17,2024-11-21
2005,Casa,83.73,8,2024-07-04
2006,Eletronicos,335.02,15,2024-09-16
2007,Eletronicos,22.87,10,2024-06-06
2008,Roupas,109.45,1,2024-02-26
2009,Alimentos,68.08,9,2024-02-16
2010,Casa,17.1,17,2024-08-09
2011,Roupas,5.06,1,2024-04-17
2012,Alimentos,13.89,9,2024-12-16
2013,Roupas,20.14,14,2024-10-26
2014,Casa,14.9,5,2024-06-28
2015,Eletronicos,4.92,6,2024-06-25
2016,Eletronicos,218.22,5,2024-06-28
2017,Alimentos,33.05,4,2024-02-06
2018,Livros,114.43,16,2024-03-03
2019,Alimentos,36.4,16,2024-09-24
2020,Livros,61.25,10,2024-09-29
2021,Roupas,376.97,14,2024-10-16
2022,Roupas,15.79,13,2024-12-19
2023,Casa,43.72,4,2024-10-28
2024,Livros,16.04,14,2024-09-26
2025,Casa,22.87,9,2024-09-25
2026,Eletronicos,185.57,3,2024-10-31
2027,Livros,322.34,10,2024-09-02
2028,Alimentos,253.77,15,2024-06-26
2029,Eletronicos,84.93,19,2024-03-07
2030,Eletronicos,251.39,2,2024-10-03
2031,Alimentos,124.83,2,2024-07-26
2032,Eletronicos,7.83,9,2024-11-02
2033,Livros,157.14,4,2024-02-07
2034,Casa,68.92,5,2024-04-28
2035,Eletronicos,58.1,2,2024-01-26
2036,Livros,197.4,7,2024-01-06
2037,Roupas,330.95,19,2024-09-30
2038,Livros,112.25,6,2024-08-20
2039,Casa,8.04,16,2024-04-23
2040,Livros,36.47,14,2024-05-13
2041,Alimentos,54.49,12,2024-11-08
2042,Casa,259.72,6,2024-06-26
2043,Roupas,82.35,13,2024-01-25
2044,Alimentos,4.48,15,2024-02-17
2045,Livros,48.97,14,2024-10-06
2046,Casa,256.77,8,2024-12-08
2047,Roupas,43.9,11,2024-10-27
2048,Alimentos,22.26,9,2024-10-25
2049,Roupas,15.87,12,2024-03-12
2050,Livros,95.54,6,2024-07-19
2051,Roupas,177.5,19,2024-11-21
2052,Eletronicos,241.29,3,2024-02-02
2053,Alimentos,173.73,1,2024-04-06
2054,Roupas,68.1,15,2024-02-14
2055,Livros,1.62,15,2024-09-19
2056,Livros,5.77,5,2024-12-27
2057,Roupas,38.67,11,2024-03-10
2058,Livros,72.56,1,2024-10-27
2059,Casa,155.19,10,2024-10-19
2060,Casa,397.23,11,2024-08-05
2061,Casa,6.54,7,2024-07-25
2062,Eletronicos,259.64,17,2024-06-20
2063,Roupas,233.93,12,2024-09-02
2064,Eletronicos,12.98,4,2024-09-12
2065,Livros,28.37,12,2024-09-20
2066,Eletronicos,149.25,3,2024-09-20
2067,Livros,10.9,18,2024-01-05
2068,Livros,66.43,12,2024-01-10
2069,Alimentos,107.91,19,2024-09-27
2070,Casa,5.46,13,2024-08-17
2071,Livros,470.16,16,2024-11-07
2072,Alimentos,138.6,8,2024-02-24
2073,Casa,42.63,6,2024-02-10
2074,Livros,151.78,10,2024-05-17
2075,Livros,63.28,10,2024-04-24
2076,Eletronicos,76.64,6,2024-03-03
2077,Eletronicos,15.35,8,2024-12-09
2078,Casa,86.07,18,2024-02-03
2079,Livros,186.22,17,2024-09-08
2080,Roupas,114.86,10,2024-07-15
2081,Eletronicos,9.06,2,2024-12-21
2082,Casa,81.69,12,2024-12-28
2083,Livros,56.45,10,2024-09-08
2084,Livros,214.47,9,2024-03-02
2085,Roupas,130.16,16,2024-08-12
2086,Casa,407.31,7,2024-12-21
2087,Livros,141.72,9,2024-02-23
2088,Eletronicos,49.53,6,2024-06-07
2089,Roupas,368.07,10,2024-10-20
2090,Casa,204.71,7,2024-01-25
2091,Roupas,23.41,18,2024-08-24
2092,Eletronicos,397.82,11,2024-11-16
2093,Casa,206.0,1,2024-04-09
2094,Roupas,226.01,19,2024-08-15
2095,Alimentos,232.37,5,2024-06-26
2096,Eletronicos,10.43,6,2024-06-03
2097,Eletronicos,7.85,7,2024-08-26
2098,Eletronicos,168.33,4,2024-05-22
2099,Alimentos,34.38,16,2024-01-17
2100,Alimentos,25.01,10,2024-10-11
2101,Livros,0.11,15,2024-01-05
2102,Roupas,226.29,13,2024-01-11
2103,Livros,90.9,8,2024-07-26
2104,Roupas,47.4,13,2024-03-21
2105,Alimentos,176.71,7,2024-02-02
2106,Alimentos,86.02,17,2024-10-31
2107,Livros,52.11,4,2024-06-07
2108,Casa,98.89,7,2024-09-30
2109,Livros,32.05,16,2024-04-24
2110,Roupas,244.8,2,2024-08-04
2111,Livros,384.76,14,2024-09-17
2112,Eletronicos,306.14,14,2024-06-06
2113,Roupas,337.75,8,2024-02-14
2114,Roupas,186.84,6,2024-04-29
2115,Casa,38.09,7,2024-08-02
2116,Alimentos,40.82,7,2024-05-07
2117,Roupas,66.83,2,2024-09-10
2118,Alimentos,96.19,4,2024-02-07
2119,Livros,217.76,13,2024-12-30
2120,Eletronicos,407.14,10,2024-07-28
2121,Casa,21.61,9,2024-12-17
2122,Alimentos,400.67,15,2024-04-03
2123,Roupas,140.22,12,2024-01-29
2124,Alimentos,315.27,10,2024-06-12
2125,Roupas,158.03,19,2024-05-16
2126,Alimentos,69.92,5,2024-01-23
2127,Roupas,22.51,7,2024-05-10
2128,Livros,80.64,11,2024-03-26
2129,Roupas,310.25,16,2024-07-02
2130,Roupas,131.37,13,2024-08-24
2131,Eletronicos,200.88,4,2024-07-02
2132,Roupas,71.82,16,2024-11-09
2133,Eletronicos,26.71,13,2024-06-07
2134,Casa,119.14,1,2024-01-11
2135,Eletronicos,179.15,4,2024-02-11
2136,Livros,34.7,15,2024-08-22
2137,Eletronicos,180.48,16,2024-05-10
2138,Casa,203.01,4,2024-07-03
2139,Livros,411.58,17,2024-01-14
2140,Alimentos,28.56,11,2024-10-28
2141,Alimentos,172.85,5,2024-09-10
2142,Eletronicos,304.64,13,2024-05-26
2143,Eletronicos,56.96,12,2024-02-29
2144,Casa,4.72,3,2024-10-18
2145,Casa,56.35,4,2024-06-08
2146,Roupas,134.95,10,2024-01-26
2147,Casa,10.04,9,2024-03-05
2148,Roupas,69.71,10,2024-03-10
2149,Livros,333.97,13,2024-06-21
2150,Eletronicos,162.35,1,2024-08-12
2151,Livros,125.24,12,2024-06-01
2152,Casa,161.17,11,2024-02-09
2153,Livros,13.36,8,2024-05-25
2154,Livros,323.09,14,2024-04-07
2155,Livros,87.63,14,2024-09-04
2156,Casa,83.01,17,2024-01-12
2157,Livros,226.79,19,2024-01-24
2158,Roupas,61.89,17,2024-08-12
2159,Casa,102.5,6,2024-09-01
2160,Livros,213.81,14,2024-06-19
2161,Casa,21.85,18,2024-02-01
2162,Alimentos,221.19,17,2024-04-23
2163,Roupas,118.43,6,2024-07-27
2164,Livros,218.15,5,2024-10-29
2165,Alimentos,169.63,13,2024-02-04
2166,Alimentos,332.23,16,2024-07-23
2167,Casa,12.79,9,2024-09-22
2168,Alimentos,126.14,12,2024-03-05
2169,Roupas,59.65,10,2024-04-07
2170,Roupas,1.07,13,2024-07-03
2171,Eletronicos,319.78,19,2024-08-25
2172,Roupas,142.11,16,2024-09-22
2173,Alimentos,68.71,17,2024-08-19
2174,Roupas,0.1,16,2024-04-18
2175,Casa,115.89,14,2024-06-26
2176,Eletronicos,114.23,16,2024-09-05
2177,Alimentos,52.54,15,2024-11-19
2178,Eletronicos,87.45,12,2024-12-25
2179,Alimentos,65.12,5,2024-01-05
2180,Casa,198.48,11,2024-06-05
2181,Eletronicos,4.89,5,2024-08-17
2182,Livros,78.67,11,2024-04-25
2183,Alimentos,237.71,2,2024-09-17
2184,Livros,110.18,19,2024-11-11
2185,Eletronicos,182.28,17,2024-11-16
2186,Livros,368.82,19,2024-05-06
2187,Livros,74.71,12,2024-01-28
2188,Eletronicos,182.62,5,2024-12-04
2189,Casa,26.29,12,2024-08-15
2190,Livros,82.96,16,2024-05-08
2191,Livros,348.65,1,2024-01-29
2192,Casa,20.49,2,2024-06-27
2193,Livros,21.69,10,2024-06-12
2194,Livros,37.99,2,2024-06-08
2195,Livros,144.17,10,2024-11-15
2196,Roupas,1.37,18,2024-10-14
2197,Casa,68.07,1,2024-09-21
2198,Livros,189.98,5,2024-10-23
2199,Casa,1.45,12,2024-01-25
2200,Alimentos,43.38,17,2024-05-24
2201,Alimentos,32.88,19,2024-06-23
2202,Livros,191.69,18,2024-01-08
2203,Casa,108.7,13,2024-11-09
2204,Casa,163.32,3,2024-04-18
2205,Casa,19.17,10,2024-05-08
2206,Roupas,7.22,14,2024-01-02
2207,Alimentos,135.57,8,2024-01-10
2208,Casa,295.33,10,2024-12-12
2209,Casa,310.4,2,2024-04-26
2210,Roupas,14.84,13,2024-11-14
2211,Roupas,297.78,5,2024-01-11
2212,Casa,25.13,11,2024-04-05
2213,Eletronicos,1.74,1,2024-04-02
2214,Casa,99.52,10,2024-04-11
2215,Casa,306.09,13,2024-04-07
2216,Roupas,167.82,4,2024-10-08
2217,Roupas,102.53,10,2024-10-21
2218,Casa,25.68,12,2024-12-13
2219,Casa,129.25,14,2024-06-04
2220,Casa,100.56,3,2024-05-24
2221,Roupas,65.82,2,2024-12-29
2222,Casa,379.95,19,2024-07-29
2223,Casa,35.25,11,2024-06-03
2224,Livros,266.83,7,2024-08-29
2225,Eletronicos,386.51,18,2024-03-16
2226,Alimentos,133.81,14,2024-11-18
2227,Eletronicos,128.86,7,2024-06-23
2228,Livros,56.96,7,2024-04-20
2229,Alimentos,163.61,9,2024-01-18
2230,Casa,281.99,12,2024-10-17
2231,Livros,281.52,6,2024-09-30
2232,Casa,22.17,7,2024-08-25
2233,Roupas,54.07,4,2024-07-16
2234,Livros,22.91,16,2024-06-10
2235,Roupas,290.87,7,2024-07-18
2236,Livros,66.9,8,2024-08-21
2237,Livros,192.28,8,2024-12-05
2238,Roupas,65.76,3,2024-02-12
2239,Alimentos,154.76,9,2024-03-22
2240,Eletronicos,117.18,19,2024-01-27
2241,Casa,131.63,13,2024-10-30
2242,Livros,243.89,7,2024-03-09
2243,Casa,149.22,15,2024-07-17
2244,Roupas,140.78,19,2024-08-03
2245,Casa,121.1,2,2024-05-03
2246,Roupas,161.13,12,2024-01-16
2247,Casa,41.81,8,2024-05-05
2248,Eletronicos,58.89,8,2024-01-14
2249,Eletronicos,182.02,13,2024-02-08
2250,Eletronicos,160.77,1,2024-07-17
2251,Eletronicos,114.35,10,2024-04-17
2252,Eletronicos,176.41,9,2024-09-24
2253,Eletronicos,13.82,2,2024-12-18
2254,Roupas,292.98,19,2024-11-06
2255,Livros,203.84,14,2024-02-09
2256,Casa,14.7,10,2024-12-12
2257,Eletronicos,47.08,10,2024-09-25
2258,Roupas,9.79,8,2024-03-09
2259,Roupas,170.3,14,2024-05-31
2260,Roupas,118.75,13,2024-07-05
2261,Livros,270.01,6,2024-12-17
2262,Casa,310.38,13,2024-08-28
2263,Livros,87.54,3,2024-08-14
2264,Alimentos,132.62,13,2024-07-22
2265,Roupas,187.48,19,2024-09-23
2266,Alimentos,6.4,16,2024-04-27
2267,Eletronicos,143.57,4,2024-11-12
2268,Eletronicos,5.7,3,2024-10-18
