produto_id,categoria,preco,quantidade,data_venda
P0614,Eletronicos,141.58,10,2024-10-04
P0615,Alimentos,231.28,2,2024-03-09
P0616,Vestuario,251.57,12,2024-10-22
P0617,Casa,498.24,10,2024-04-20
P0618,Casa,216.19,5,2024-01-31
P0619,Casa,366.6,14,2024-03-13
P0620,Eletronicos,65.31,6,2024-06-20
P0621,Casa,64.15,9,2024-07-13
P0622,Casa,171.93,14,2024-03-20
P0623,Eletronicos,390.48,14,2024-01-12
P0624,Eletronicos,265.65,5,2024-05-22
P0625,Alimentos,25.1,3,2024-01-13
P0626,Eletronicos,303.87,7,2024-07-08
P0627,Eletronicos,330.81,7,2024-08-23
P0628,Vestuario,106.27,12,2024-10-01
P0629,Vestuario,52.53,12,2024-01-28
P0630,Alimentos,71.54,12,2024-09-19
P0631,Alimentos,268.76,11,2024-08-11
P0632,Alimentos,462.23,4,2024-08-19
P0633,Vestuario,354.69,13,2024-10-02
P0634,Vestuario,26.47,7,2024-04-30
P0635,Alimentos,399.47,5,2024-09-10
P0636,Eletronicos,300.9,12,2024-05-12
P0637,Eletronicos,421.54,14,2024-11-17
P0638,Alimentos,76.4,6,2024-06-12
P0639,Eletronicos,40.61,7,2024-12-01
P0640,Alimentos,387.09,7,2024-04-26
P0641,Vestuario,290.76,3,2024-07-18
P0642,Eletronicos,257.42,5,2024-09-14
P0643,Eletronicos,183.7,7,2024-01-17
P0644,Casa,467.77,11,2024-08-01
P0645,Vestuario,295.82,13,2024-12-25
P0646,Vestuario,227.87,8,2024-07-08
P0647,Eletronicos,398.15,1,2024-01-27
P0648,Alimentos,339.21,9,2024-06-18
P0649,Casa,418.03,11,2024-09-02
P0650,Eletronicos,303.24,1,2024-03-25
P0651,Alimentos,474.24,5,2024-11-29
P0652,Vestuario,183.53,2,2024-08-14
P0653,Casa,421.74,12,2024-02-27
P0654,Alimentos,328.89,13,2024-02-03
P0655,Vestuario,10.71,12,2024-02-09
P0656,Vestuario,247.48,8,2024-10-29
P0657,Alimentos,157.64,3,2024-08-16
P0658,Alimentos,492.42,12,2024-11-10
P0659,Casa,30.81,2,2024-11-08
P0660,Casa,357.5,10,2024-04-06
P0661,Vestuario,381.52,3,2024-11-07
P0662,Alimentos,469.8,1,2024-12-04
P0663,Casa,170.91,9,2024-12-12
P0664,Casa,488.21,13,2024-02-05
P0665,Alimentos,467.29,2,2024-07-04
P0666,Alimentos,306.42,10,2024-08-10
P0667,Casa,348.08,4,2024-07-03
P0668,Vestuario,8.37,6,2024-07-24
P0669,Casa,292.55,15,2024-06-06
P0670,Alimentos,343.91,15,2024-04-19
P0671,Alimentos,85.06,4,2024-04-04
P0672,Vestuario,53.04,14,2024-06-23
P0673,Alimentos,439.03,1,2024-06-23
P0674,Casa,433.08,9,2024-11-14
P0675,Alimentos,291.44,13,2024-04-23
P0676,Alimentos,332.79,2,2024-02-14
P0677,Alimentos,297.9,4,2024-12-02
P0678,Alimentos,199.71,6,2024-07-21
P0679,Eletronicos,333.57,5,2024-03-17
P0680,Eletronicos,322.36,11,2024-08-26
P0681,Alimentos,101.65,8,2024-11-12
P0682,Eletronicos,461.77,9,2024-04-26
P0683,Eletronicos,187.17,7,2024-10-18
P0684,Casa,151.78,6,2024-01-07
P0685,Casa,203.3,6,2024-11-27
P0686,Casa,368.36,2,2024-09-05
P0687,Vestuario,34.21,15,2024-06-20
P0688,Eletronicos,401.19,9,2024-02-07
P0689,Vestuario,53.43,13,2024-04-20
P0690,Vestuario,187.16,15,2024-06-13
P0691,Eletronicos,68.59,2,2024-10-12
P0692,Casa,245.7,12,2024-03-31
P0693,Eletronicos,466.4,6,2024-03-30
P0694,Alimentos,247.37,10,2024-06-06
P0695,Casa,39.59,1,2024-01-29
P0696,Eletronicos,36.54,15,2024-11-09
P0697,Vestuario,308.12,5,2024-06-13
P0698,Casa,72.73,7,2024-09-26
P0699,Eletronicos,16.86,9,2024-09-16
P0700,Vestuario,103.48,6,2024-05-15
P0701,Vestuario,99.27,2,2024-10-02
P0702,Casa,347.81,2,2024-05-06
P0703,Vestuario,323.61,12,2024-09-28
P0704,Vestuario,134.45,14,2024-02-12
P0705,Vestuario,303.87,10,2024-10-19
P0706,Eletronicos,347.41,10,2024-08-22
P0707,Vestuario,185.9,4,2024-05-01
P0708,Eletronicos,115.21,12,2024-01-15
P0709,Eletronicos,346.47,15,2024-11-05
P0710,Alimentos,169.99,6,2024-07-13
P0711,Vestuario,410.37,7,2024-12-18
P0712,Casa,154.51,3,2024-12-05
P0713,Casa,335.99,15,2024-12-05
P0714,Eletronicos,151.48,2,2024-07-13
P0715,Alimentos,134.03,5,2024-06-26
P0716,Casa,132.62,13,2024-04-16
P0717,Alimentos,40.23,3,2024-10-09
P0718,Vestuario,365.66,2,2024-07-16
P0719,Alimentos,324.22,12,2024-04-19
P0720,Eletronicos,83.59,8,2024-07-18
P0721,Vestuario,72.6,6,2024-04-06
P0722,Vestuario,338.74,10,2024-02-16
P0723,Vestuario,290.74,12,2024-06-07
P0724,Alimentos,215.37,8,2024-04-20
P0725,Eletronicos,74.66,5,2024-08-31
P0726,Alimentos,188.62,13,2024-01-24
P0727,Alimentos,489.55,13,2024-05-29
P0728,Alimentos,431.9,8,2024-06-25
P0729,Alimentos,65.06,8,2024-01-09
P0730,Casa,149.47,8,2024-01-15
P0731,Casa,181.09,10,2024-03-03
P0732,Eletronicos,152.47,13,2024-10-27
P0733,Vestuario,100.28,5,2024-03-20
P0734,Casa,192.79,9,2024-04-18
P0735,Alimentos,226.21,4,2024-08-20
P0736,Vestuario,362.95,6,2024-05-26
P0737,Eletronicos,58.2,10,2024-04-04
P0738,Alimentos,31.69,15,2024-02-18
P0739,Vestuario,63.7,6,2024-11-24
P0740,Casa,257.97,12,2024-11-23
P0741,Alimentos,220.26,7,2024-06-12
P0742,Alimentos,476.28,14,2024-04-26
P0743,Eletronicos,369.0,1,2024-01-14
P0744,Vestuario,363.81,13,2024-09-18
P0745,Vestuario,64.05,13,2024-09-13
P0746,Vestuario,35.19,15,2024-11-29
P0747,Casa,62.47,6,2024-11-21
P0748,Eletronicos,254.62,2,2024-05-08
P0749,Casa,269.95,15,2024-09-22
P0750,Alimentos,186.94,14,2024-11-29
P0751,Vestuario,374.02,1,2024-10-09
P0752,Eletronicos,130.21,8,2024-03-18
P0753,Casa,120.2,15,2024-03-09
P0754,Eletronicos,384.27,14,2024-06-06
P0755,Vestuario,465.78,12,2024-04-10
P0756,Casa,84.45,7,2024-10-19
P0757,Vestuario,325.87,9,2024-12-26
P0758,Alimentos,444.76,12,2024-11-02
P0759,Alimentos,410.56,15,2024-06-25
P0760,Alimentos,230.54,10,2024-12-15
P0761,Alimentos,62.07,12,2024-01-27
P0762,Casa,443.98,10,2024-06-30
P0763,Vestuario,25.0,7,2024-12-17
P0764,Eletronicos,74.21,14,2024-09-17
P0765,Eletronicos,116.8,5,2024-04-03
P0766,Alimentos,488.02,8,2024-02-05
P0767,Vestuario,427.45,10,2024-11-23
P0768,Eletronicos,43.23,8,2024-03-31
P0769,Vestuario,233.83,7,2024-03-29
P0770,Alimentos,280.09,11,2024-08-05
P0771,Casa,34.24,15,2024-02-15
P0772,Alimentos,260.55,3,2024-12-05
P0773,Vestuario,230.64,10,2024-10-13
P0774,Vestuario,86.11,4,2024-11-10
P0775,Alimentos,464.78,13,2024-03-12
P0776,Eletronicos,297.8,6,2024-01-06
P0777,Eletronicos,387.97,7,2024-05-20
P0778,Casa,443.47,2,2024-05-15
P0779,Eletronicos,173.79,5,2024-12-30
P0780,Vestuario,179.98,10,2024-05-24
P0781,Vestuario,457.11,9,2024-06-07
P0782,Casa,203.2,13,2024-03-23
P0783,Casa,76.49,4,2024-03-21
P0784,Casa,75.05,10,2024-09-05
P0785,Casa,282.27,15,2024-04-18
P0786,Casa,351.28,14,2024-12-03
P0787,Casa,46.56,11,2024-07-22
P0788,Casa,125.73,2,2024-08-16
P0789,Alimentos,146.3,13,2024-01-30
P0790,Casa,493.34,5,2024-01-21
P0791,Vestuario,341.75,1,2024-05-07
P0792,Casa,51.74,9,2024-09-12
P0793,Casa,375.26,7,2024-07-05
P0794,Eletronicos,263.89,13,2024-06-23
P0795,Casa,323.97,8,2024-08-25
P0796,Eletronicos,241.07,11,2024-08-12
P0797,Eletronicos,386.18,7,2024-06-29
P0798,Alimentos,47.13,9,2024-10-04
P0799,Alimentos,245.44,4,2024-03-18
P0800,Casa,168.52,15,2024-09-17
P0801,Eletronicos,241.67,12,2024-01-29
P0802,Casa,60.43,11,2024-09-22
P0803,Vestuario,173.93,8,2024-02-20
P0804,Vestuario,337.04,11,2024-01-20
P0805,Vestuario,10.78,1,2024-01-09
P0806,Eletronicos,211.21,11,2024-06-24
P0807,Casa,316.83,2,2024-10-28
P0808,Alimentos,379.76,14,2024-03-20
P0809,Alimentos,247.28,8,2024-02-24
P0810,Vestuario,206.0,5,2024-12-21
P0811,Casa,498.2,6,2024-11-10
P0812,Casa,422.65,12,2024-10-19
P0813,Vestuario,412.82,11,2024-07-03
P0814,Vestuario,496.99,2,2024-09-09
P0815,Vestuario,300.88,6,2024-08-20
P0816,Eletronicos,214.76,3,2024-10-28
P0817,Casa,154.59,13,2024-03-09
P0818,Vestuario,489.37,14,2024-05-09
P0819,Alimentos,68.84,3,2024-10-05
P0820,Vestuario,99.52,10,2024-02-28
P0821,Alimentos,333.5,15,2024-07-10
P0822,Eletronicos,81.29,2,2024-07-11
P0823,Vestuario,145.31,13,2024-08-22
P0824,Casa,344.83,2,2024-11-17
P0825,Eletronicos,202.23,6,2024-04-10
P0826,Eletronicos,258.36,6,2024-03-03
P0827,Eletronicos,459.27,13,2024-06-27
P0828,Vestuario,228.12,4,2024-11-22
P0829,Alimentos,27.21,15,2024-09-09
P0830,Vestuario,275.63,11,2024-09-14
P0831,Eletronicos,218.84,3,2024-05-08
P0832,Alimentos,159.32,10,2024-02-01
P0833,Casa,498.63,6,2024-01-15
P0834,Vestuario,442.71,13,2024-09-03
P0835,Eletronicos,263.7,12,2024-04-04
P0836,Eletronicos,99.31,14,2024-05-08
P0837,Vestuario,259.66,6,2024-02-25
P0838,Vestuario,446.16,9,2024-09-24
P0839,Vestuario,220.99,9,2024-01-07
P0840,Alimentos,343.33,6,2024-11-15
P0841,Casa,312.48,2,2024-11-14
P0842,Eletronicos,457.7,15,2024-01-28
P0843,Vestuario,30.84,10,2024-01-03
P0844,Alimentos,313.54,9,2024-01-21
P0845,Eletronicos,269.48,10,2024-04-23
P0846,Vestuario,105.57,5,2024-08-29
P0847,Eletronicos,360.46,6,2024-03-01
P0848,Alimentos,248.67,7,2024-10-20
P0849,Casa,278.22,6,2024-07-12
P0850,Alimentos,209.3,12,2024-04-25
P0851,Alimentos,335.99,11,2024-08-31
P0852,Eletronicos,327.14,11,2024-06-10
P0853,Alimentos,490.78,2,2024-03-11
P0854,Vestuario,377.39,1,2024-08-26
P0855,Vestuario,457.94,7,2024-06-04
P0856,Casa,353.2,1,2024-02-22
P0857,Casa,96.23,12,2024-07-08
P0858,Casa,284.54,5,2024-05-15
P0859,Eletronicos,40.38,4,2024-03-01
P0860,Alimentos,14.22,5,2024-02-22
P0861,Casa,252.47,13,2024-02-22
P0862,Casa,342.55,6,2024-06-24
P0863,Casa,497.01,14,2024-02-05
P0864,Alimentos,146.47,11,2024-09-19
P0865,Vestuario,72.25,14,2024-03-17
P0866,Vestuario,341.55,9,2024-07-11
P0867,Vestuario,65.59,1,2024-10-18
P0868,Eletronicos,145.24,5,2024-06-12
P0869,Casa,194.91,13,2024-02-04
P0870,Vestuario,420.48,2,2024-07-26
P0871,Alimentos,481.89,11,2024-12-03
P0872,Casa,255.07,1,2024-01-06
P0873,Alimentos,246.54,13,2024-09-20
P0874,Alimentos,394.01,14,2024-07-30
P0875,Eletronicos,271.45,12,2024-10-28
P0876,Eletronicos,378.8,5,2024-12-15
P0877,Vestuario,137.66,1,2024-12-23
P0878,Casa,63.95,7,2024-04-05
P0879,Casa,152.36,7,2024-03-02
P0880,Vestuario,484.23,3,2024-10-03
P0881,Alimentos,467.04,6,2024-02-18
P0882,Vestuario,309.09,7,2024-06-13
P0883,Casa,49.58,13,2024-04-26
P0884,Vestuario,183.79,15,2024-09-12
P0885,Eletronicos,435.9,1,2024-06-15
P0886,Alimentos,99.02,14,2024-05-31
P0887,Casa,407.33,10,2024-08-02
P0888,Casa,206.58,3,2024-01-19
P0889,Casa,159.06,14,2024-12-20
P0890,Vestuario,158.64,10,2024-09-29
P0891,Vestuario,54.68,15,2024-04-09
P0892,Vestuario,494.46,10,2024-08-09
P0893,Casa,92.9,13,2024-06-10
P0894,Eletronicos,88.27,1,2024-10-18
P0895,Alimentos,86.14,4,2024-05-16
P0896,Eletronicos,360.79,5,2024-01-22
P0897,Vestuario,47.24,15,2024-06-10
P0898,Alimentos,426.04,15,2024-02-21
P0899,Casa,406.23,1,2024-05-27
P0900,Casa,392.45,6,2024-03-27
P0901,Vestuario,215.57,14,2024-01-17
P0902,Casa,337.01,1,2024-12-19
P0903,Casa,132.61,10,2024-12-02
P0904,Eletronicos,113.4,12,2024-12-26
P0905,Alimentos,279.37,7,2024-11-02
P0906,Casa,325.31,15,2024-11-28
P0907,Alimentos,77.24,14,2024-12-18
P0908,Vestuario,50.08,13,2024-06-02
P0909,Casa,179.6,2,2024-10-04
P0910,Eletronicos,267.72,12,2024-11-27
P0911,Casa,148.07,2,2024-04-19
P0912,Eletronicos,141.29,12,2024-08-13
P0913,Casa,225.24,13,2024-04-08
P0914,Alimentos,240.9,6,2024-05-24
P0915,Vestuario,336.76,5,2024-12-17
P0916,Eletronicos,438.49,5,2024-01-29
P0917,Eletronicos,394.6,14,2024-05-28
P0918,Eletronicos,30.6,3,2024-05-25
P0919,Vestuario,420.91,2,2024-04-11
P0920,Casa,487.94,7,2024-09-02
P0921,Casa,185.16,15,2024-12-12
P0922,Alimentos,445.41,4,2024-05-03
P0923,Eletronicos,239.29,5,2024-05-03
P0924,Alimentos,266.66,7,2024-10-15
P0925,Eletronicos,493.43,12,2024-03-26
P0926,Casa,226.27,5,2024-12-18
P0927,Alimentos,108.59,4,2024-05-28
P0928,Casa,316.92,14,2024-10-04
P0929,Vestuario,194.33,8,2024-10-08
P0930,Alimentos,94.63,10,2024-10-20
P0931,Vestuario,66.64,5,2024-10-23
P0932,Vestuario,292.64,3,2024-12-28
P0933,Casa,106.91,12,2024-02-17
P0934,Vestuario,166.25,8,2024-08-16
P0935,Casa,485.34,6,2024-10-08
P0936,Eletronicos,108.45,6,2024-04-24
P0937,Alimentos,29.48,2,2024-10-26
P0938,Eletronicos,454.69,8,2024-04-12
P0939,Alimentos,349.88,10,2024-03-23
P0940,Alimentos,351.49,9,2024-09-21
P0941,Eletronicos,489.03,8,2024-10-01
P0942,Casa,365.99,9,2024-09-30
P0943,Alimentos,457.6,5,2024-05-10
P0944,Eletronicos,14.56,3,2024-07-06
P0945,Casa,388.09,3,2024-05-08
P0946,Casa,444.01,7,2024-03-03
P0947,Alimentos,492.89,1,2024-03-30
P0948,Alimentos,212.64,13,2024-08-11
P0949,Alimentos,425.01,14,2024-05-02
P0950,Vestuario,446.9,11,2024-09-12
P0951,Casa,483.48,8,2024-08-02
P0952,Vestuario,484.32,12,2024-01-05
P0953,Alimentos,320.15,11,2024-10-26
P0954,Casa,235.13,13,2024-08-12
P0955,Eletronicos,333.2,15,2024-05-12
P0956,Eletronicos,397.36,5,2024-03-31
P0957,Vestuario,324.59,15,2024-01-23
P0958,Alimentos,489.82,12,2024-10-28
P0959,Alimentos,214.44,3,2024-03-25
P0960,Vestuario,154.88,9,2024-06-08
P0961,Eletronicos,490.12,8,2024-12-05
P0962,Alimentos,308.03,14,2024-11-11
P0963,Eletronicos,334.41,8,2024-05-24
P0964,Eletronicos,255.52,12,2024-06-05
P0965,Alimentos,402.93,11,2024-12-21
P0966,Eletronicos,480.58,5,2024-09-29
P0967,Casa,147.02,5,2024-01-08
P0968,Casa,185.84,2,2024-02-12
P0969,Alimentos,172.05,14,2024-05-10
P0970,Vestuario,384.52,15,2024-09-22
P0971,Eletronicos,203.15,10,2024-05-28
P0972,Vestuario,428.07,10,2024-01-02
P0973,Casa,258.66,13,2024-01-15
P0974,Vestuario,281.5,8,2024-01-27
P0975,Alimentos,161.87,4,2024-12-08
P0976,Eletronicos,230.84,11,2024-09-07
P0977,Eletronicos,309.34,7,2024-06-07
P0978,Eletronicos,107.73,5,2024-07-23
P0979,Vestuario,415.85,1,2024-09-21
P0980,Casa,265.5,5,2024-06-17
P0981,Vestuario,472.65,2,2024-11-28
P0982,Eletronicos,101.67,15,2024-09-24
P0983,Alimentos,116.31,10,2024-10-29
P0984,Alimentos,235.08,7,2024-01-12
P0985,Eletronicos,432.95,10,2024-09-06
P0986,Casa,372.75,14,2024-12-27
P0987,Alimentos,65.42,14,2024-01-26
P0988,Alimentos,191.71,8,2024-02-21
P0989,Vestuario,240.12,1,2024-07-19
P0990,Vestuario,7.18,6,2024-07-05
P0991,Alimentos,396.26,15,2024-05-07
P0992,Alimentos,179.61,10,2024-11-18
P0993,Casa,175.5,8,2024-06-05
P0994,Alimentos,44.28,13,2024-12-16
P0995,Eletronicos,167.44,8,2024-01-02
P0996,Casa,350.85,13,2024-03-11
P0997,Vestuario,25.24,3,2024-07-06
P0998,Alimentos,427.01,4,2024-06-14
P0999,Casa,318.03,9,2024-05-09
