produto_id,categoria,preco,quantidade,data_venda
10658,Alimentos,202.81,9,2023-09-01
10659,Livros,353.52,4,2023-04-06
10660,Alimentos,68.51,1,2023-08-12
10661,Alimentos,245.0,7,2023-07-10
10662,Casa,144.61,5,2023-01-23
10663,Vestuário,195.52,9,2023-01-12
10664,Alimentos,412.56,3,2023-05-04
10665,Alimentos,465.57,4,2023-01-21
10666,Eletrônicos,129.06,2,2023-02-05
10667,Livros,318.69,6,2023-10-10
10668,Eletrônicos,341.57,3,2023-10-31
10669,Casa,422.82,6,2023-05-07
10670,Vestuário,450.53,2,2023-07-31
10671,Livros,239.32,7,2023-04-30
10672,Eletrônicos,491.46,9,2023-04-15
10673,Alimentos,485.71,8,2023-04-25
10674,Alimentos,258.17,2,2023-05-22
10675,Livros,275.6,2,2023-04-27
10676,Alimentos,337.2,1,2023-07-03
10677,Eletrônicos,193.17,6,2023-06-26
10678,Eletrônicos,334.4,5,2023-07-24
10679,Alimentos,262.0,2,2023-09-28
10680,Alimentos,27.36,3,2023-05-18
10681,Casa,427.84,9,2023-01-15
10682,Vestuário,470.82,8,2023-09-19
10683,Livros,22.85,8,2023-01-19
10684,Eletrônicos,396.74,2,2023-11-28
10685,Livros,199.05,4,2023-09-25
10686,Casa,296.96,9,2023-03-29
10687,Eletrônicos,255.0,8,2023-06-12
10688,Casa,280.14,4,2023-07-09
10689,Casa,252.64,7,2023-06-19
10690,Alimentos,428.15,8,2023-08-29
10691,Livros,344.92,8,2023-07-13
10692,Livros,212.19,7,2023-09-20
10693,Alimentos,347.4,6,2023-08-08
10694,Livros,482.87,2,2023-09-26
10695,Alimentos,49.35,8,2023-07-27
10696,Eletrônicos,200.16,2,2023-10-18
10697,Casa,436.52,3,2023-08-29
10698,Casa,372.14,3,2023-03-19
10699,Livros,468.12,2,2023-04-24
10700,Vestuário,29.51,9,2023-05-22
10701,Casa,432.76,7,2023-09-14
10702,Alimentos,397.98,9,2023-01-10
10703,Vestuário,409.37,2,2023-06-17
10704,Vestuário,302.66,7,2023-03-19
10705,Casa,35.44,6,2023-10-21
10706,Casa,274.17,3,2023-12-19
10707,Casa,209.8,3,2023-09-21
10708,Alimentos,268.25,8,2023-11-13
10709,Vestuário,372.75,8,2023-05-11
10710,Livros,302.02,2,2023-05-17
10711,Alimentos,153.36,1,2023-09-26
10712,Eletrônicos,303.76,2,2023-01-06
10713,Casa,50.74,5,2023-05-02
10714,Vestuário,12.63,8,2023-02-05
10715,Alimentos,206.75,4,2023-09-08
10716,Eletrônicos,381.02,6,2023-08-18
10717,Alimentos,413.09,4,2023-07-16
10718,Alimentos,279.42,8,2023-05-14
10719,Livros,435.32,4,2023-09-28
10720,Livros,71.7,3,2023-10-14
10721,Alimentos,482.41,1,2023-06-13
10722,Eletrônicos,461.66,4,2023-08-13
10723,Vestuário,303.63,8,2023-05-15
10724,Vestuário,38.77,5,2023-03-05
10725,Casa,232.56,7,2023-05-27
10726,Casa,97.84,6,2023-02-24
10727,Vestuário,317.93,7,2023-04-08
10728,Alimentos,103.08,7,2023-11-09
10729,Alimentos,246.08,8,2023-02-20
10730,Livros,110.76,9,2023-06-13
10731,Livros,99.1,3,2023-10-20
10732,Casa,131.48,9,2023-02-05
10733,Vestuário,24.31,1,2023-01-05
10734,Alimentos,360.9,4,2023-12-12
10735,Vestuário,160.3,5,2023-11-05
10736,Eletrônicos,352.07,4,2023-12-11
10737,Vestuário,330.2,6,2023-10-28
10738,Eletrônicos,42.4,8,2023-08-29
10739,Livros,162.9,4,2023-08-05
10740,Livros,287.76,7,2023-10-21
10741,Casa,460.02,7,2023-01-07
10742,Vestuário,206.65,8,2023-01-08
10743,Vestuário,257.35,9,2023-10-13
10744,Eletrônicos,377.58,6,2023-07-31
10745,Livros,403.61,1,2023-09-08
10746,Eletrônicos,462.44,2,2023-04-15
10747,Livros,253.62,1,2023-08-30
10748,Eletrônicos,104.98,1,2023-07-24
10749,Livros,384.57,6,2023-07-27
10750,Eletrônicos,71.53,1,2023-03-22
10751,Livros,214.99,6,2023-04-30
10752,Eletrônicos,317.82,6,2023-03-18
10753,Vestuário,349.01,8,2023-04-10
10754,Casa,369.18,3,2023-12-06
10755,Eletrônicos,104.83,6,2023-11-28
10756,Casa,491.01,9,2023-10-20
10757,Vestuário,97.43,8,2023-03-26
10758,Vestuário,57.08,6,2023-01-21
10759,Livros,335.38,4,2023-05-04
10760,Casa,455.9,9,2023-08-15
10761,Alimentos,284.1,7,2023-11-22
10762,Livros,301.79,2,2023-04-23
10763,Casa,273.86,4,2023-06-06
10764,Eletrônicos,30.95,2,2023-05-29
10765,Eletrônicos,343.84,8,2023-07-23
10766,Vestuário,185.52,8,2023-02-16
10767,Alimentos,468.48,7,2023-09-13
10768,Eletrônicos,101.53,6,2023-05-04
10769,Casa,158.04,7,2023-07-09
10770,Casa,257.38,4,2023-05-19
10771,Eletrônicos,243.9,3,2023-01-13
10772,Casa,206.15,1,2023-09-26
10773,Casa,164.06,8,2023-02-11
10774,Vestuário,82.12,2,2023-05-22
10775,Alimentos,412.25,6,2023-07-02
10776,Vestuário,229.9,8,2023-07-26
10777,Alimentos,290.75,4,2023-02-09
10778,Casa,277.81,2,2023-05-30
10779,Alimentos,291.99,3,2023-04-20
10780,Casa,355.37,7,2023-09-05
10781,Casa,318.4,4,2023-09-29
10782,Vestuário,144.21,2,2023-11-25
10783,Vestuário,281.32,7,2023-07-20
10784,Livros,129.81,4,2023-01-19
10785,Eletrônicos,298.53,7,2023-07-23
10786,Livros,221.65,8,2023-05-18
10787,Livros,29.32,6,2023-09-26
10788,Alimentos,369.65,8,2023-05-12
10789,Casa,144.59,7,2023-05-09
10790,Casa,460.9,2,2023-12-01
10791,Casa,147.47,2,2023-03-07
10792,Eletrônicos,498.35,6,2023-11-14
10793,Alimentos,236.85,9,2023-11-08
10794,Alimentos,22.94,6,2023-11-02
10795,Casa,47.37,9,2023-06-22
10796,Livros,50.22,7,2023-07-08
10797,Eletrônicos,37.55,8,2023-08-03
10798,Livros,141.22,3,2023-02-18
10799,Vestuário,169.05,4,2023-02-16
10800,Alimentos,64.53,1,2023-10-24
10801,Alimentos,224.68,9,2023-01-17
10802,Livros,189.02,3,2023-03-18
10803,Eletrônicos,321.8,1,2023-11-15
10804,Alimentos,105.97,9,2023-03-20
10805,Livros,457.85,9,2023-06-30
10806,Eletrônicos,262.84,2,2023-06-09
10807,Livros,315.63,7,2023-04-27
10808,Eletrônicos,29.36,2,2023-09-20
10809,Casa,283.95,5,2023-06-25
10810,Eletrônicos,190.37,2,2023-08-25
10811,Vestuário,462.84,7,2023-03-20
10812,Casa,443.97,2,2023-07-29
10813,Livros,322.45,6,2023-06-23
10814,Casa,386.25,8,2023-07-07
10815,Casa,325.85,5,2023-03-22
10816,Livros,18.31,3,2023-10-30
10817,Livros,354.53,9,2023-12-03
10818,Vestuário,96.77,9,2023-03-02
10819,Livros,344.46,7,2023-02-14
10820,Alimentos,15.15,3,2023-09-12
10821,Alimentos,162.34,1,2023-03-04
10822,Vestuário,263.29,3,2023-07-04
10823,Eletrônicos,173.25,6,2023-05-22
10824,Eletrônicos,350.05,9,2023-12-25
10825,Alimentos,266.13,1,2023-08-24
10826,Livros,480.24,7,2023-03-20
10827,Vestuário,185.33,3,2023-07-09
10828,Eletrônicos,363.71,7,2023-03-27
10829,Eletrônicos,419.56,2,2023-04-27
10830,Casa,134.27,3,2023-07-11
10831,Alimentos,379.52,1,2023-03-04
10832,Livros,202.72,9,2023-01-30
10833,Vestuário,73.08,9,2023-08-09
10834,Eletrônicos,11.79,9,2023-08-27
10835,Casa,374.44,4,2023-01-28
10836,Alimentos,101.26,6,2023-09-15
10837,Alimentos,35.08,7,2023-09-02
10838,Vestuário,253.63,7,2023-02-20
10839,Eletrônicos,179.88,5,2023-03-14
10840,Vestuário,348.99,4,2023-06-12
10841,Vestuário,62.61,1,2023-07-27
10842,Casa,75.0,9,2023-04-02
10843,Alimentos,208.01,4,2023-04-19
10844,Livros,265.0,4,2023-05-27
10845,Alimentos,413.86,3,2023-07-21
10846,Alimentos,296.96,9,2023-05-04
10847,Casa,452.27,2,2023-11-26
10848,Livros,116.71,2,2023-09-18
10849,Eletrônicos,302.15,2,2023-04-05
10850,Livros,331.07,4,2023-12-16
10851,Eletrônicos,365.64,3,2023-08-16
10852,Livros,494.44,1,2023-08-08
10853,Vestuário,239.34,4,2023-10-07
10854,Livros,190.97,2,2023-01-16
10855,Casa,427.58,9,2023-10-15
10856,Eletrônicos,96.63,9,2023-06-22
10857,Alimentos,28.14,2,2023-09-20
10858,Casa,227.36,8,2023-08-25
10859,Eletrônicos,131.13,6,2023-09-02
10860,Eletrônicos,204.3,8,2023-01-21
10861,Alimentos,493.18,8,2023-06-30
10862,Vestuário,180.76,9,2023-07-25
10863,Casa,356.9,1,2023-10-22
10864,Alimentos,132.7,2,2023-01-09
10865,Alimentos,158.68,3,2023-06-24
10866,Vestuário,129.15,5,2023-06-08
10867,Casa,290.36,8,2023-04-09
10868,Alimentos,120.79,8,2023-02-12
10869,Vestuário,362.0,8,2023-11-21
10870,Casa,343.33,6,2023-11-19
10871,Livros,216.42,2,2023-07-02
10872,Eletrônicos,22.53,5,2023-09-09
10873,Vestuário,21.1,4,2023-07-14
10874,Eletrônicos,271.08,3,2023-05-01
10875,Livros,421.21,5,2023-10-17
10876,Alimentos,303.45,7,2023-10-26
10877,Alimentos,223.47,9,2023-02-11
10878,Casa,442.24,1,2023-04-24
10879,Vestuário,106.53,5,2023-02-11
10880,Vestuário,186.12,4,2023-12-28
10881,Casa,287.0,1,2023-08-23
10882,Eletrônicos,152.92,7,2023-12-31
10883,Alimentos,498.88,2,2023-01-22
10884,Alimentos,231.64,7,2023-11-07
10885,Vestuário,35.34,7,2023-01-23
10886,Vestuário,96.28,6,2023-07-17
10887,Casa,270.92,9,2023-07-04
10888,Livros,279.53,7,2023-09-20
10889,Eletrônicos,492.23,8,2023-05-12
10890,Livros,303.98,4,2023-11-09
10891,Livros,336.65,4,2023-09-15
10892,Vestuário,114.72,7,2023-08-16
10893,Vestuário,62.36,4,2023-02-01
10894,Vestuário,304.98,4,2023-02-14
10895,Livros,433.79,2,2023-06-12
10896,Eletrônicos,297.81,2,2023-01-05
10897,Vestuário,226.96,5,2023-08-08
10898,Alimentos,293.32,7,2023-11-27
10899,Eletrônicos,239.7,6,2023-10-19
10900,Alimentos,79.52,1,2023-12-25
10901,Eletrônicos,373.18,9,2023-03-07
10902,Vestuário,271.19,2,2023-03-27
10903,Casa,205.67,3,2023-12-16
10904,Vestuário,284.22,4,2023-07-05
10905,Livros,128.2,7,2023-01-05
10906,Livros,219.7,7,2023-04-03
10907,Eletrônicos,315.0,2,2023-11-22
10908,Livros,120.83,6,2023-04-28
10909,Vestuário,377.01,9,2023-11-13
10910,Alimentos,265.3,9,2023-04-18
10911,Vestuário,432.24,3,2023-09-14
10912,Eletrônicos,425.15,3,2023-11-07
10913,Livros,252.31,8,2023-10-25
10914,Alimentos,105.78,1,2023-11-20
10915,Casa,370.95,5,2023-10-04
10916,Alimentos,215.15,5,2023-07-20
10917,Alimentos,301.37,7,2023-04-12
10918,Vestuário,62.56,9,2023-04-08
10919,Casa,319.48,2,2023-11-16
10920,Eletrônicos,193.04,8,2023-11-05
10921,Eletrônicos,173.75,6,2023-01-12
10922,Alimentos,490.16,5,2023-10-27
10923,Alimentos,221.89,1,2023-05-23
10924,Livros,342.24,2,2023-04-01
10925,Casa,317.59,5,2023-09-18
10926,Alimentos,61.11,8,2023-12-23
10927,Livros,376.48,9,2023-10-05
10928,Casa,168.35,7,2023-10-28
10929,Eletrônicos,401.48,2,2023-08-08
10930,Livros,307.74,3,2023-08-26
10931,Casa,165.37,9,2023-09-13
10932,Livros,184.58,8,2023-09-28
10933,Alimentos,368.44,6,2023-03-20
10934,Vestuário,279.53,3,2023-02-27
10935,Eletrônicos,337.49,1,2023-04-19
10936,Alimentos,87.58,6,2023-04-09
10937,Alimentos,395.62,6,2023-05-25
10938,Casa,166.99,7,2023-02-25
10939,Livros,313.73,9,2023-06-07
10940,Eletrônicos,66.19,1,2023-05-01
10941,Alimentos,167.5,8,2023-06-19
10942,Casa,327.94,6,2023-09-08
10943,Eletrônicos,144.36,2,2023-02-01
10944,Livros,441.35,7,2023-05-04
10945,Alimentos,334.0,9,2023-03-15
10946,Alimentos,436.44,1,2023-04-30
10947,Alimentos,203.74,8,2023-12-25
10948,Eletrônicos,26.65,6,2023-07-08
10949,Eletrônicos,292.31,2,2023-09-20
10950,Eletrônicos,176.2,2,2023-11-08
10951,Eletrônicos,229.61,1,2023-07-12
10952,Casa,343.74,1,2023-12-31
10953,Vestuário,353.33,2,2023-08-22
10954,Casa,23.5,6,2023-05-03
10955,Alimentos,386.96,6,2023-03-14
10956,Casa,251.82,3,2023-12-01
10957,Livros,282.78,4,2023-11-26
10958,Eletrônicos,156.02,9,2023-05-23
10959,Livros,216.21,2,2023-01-13
10960,Livros,358.08,5,2023-05-28
10961,Alimentos,390.59,1,2023-07-12
10962,Eletrônicos,199.68,9,2023-12-12
10963,Livros,348.65,4,2023-02-14
10964,Alimentos,136.44,2,2023-07-10
10965,Eletrônicos,417.69,9,2023-11-08
10966,Vestuário,308.81,7,2023-08-30
10967,Alimentos,389.84,7,2023-07-28
10968,Casa,243.81,7,2023-07-04
10969,Eletrônicos,122.26,3,2023-12-09
10970,Livros,220.32,7,2023-04-12
10971,Livros,196.93,6,2023-08-05
10972,Casa,173.03,8,2023-06-28
10973,Casa,113.97,5,2023-02-10
10974,Livros,381.99,7,2023-11-30
10975,Eletrônicos,52.31,3,2023-10-14
10976,Alimentos,444.9,1,2023-11-16
10977,Casa,95.76,7,2023-05-26
10978,Casa,490.14,3,2023-12-04
10979,Casa,494.35,7,2023-09-24
10980,Vestuário,205.21,6,2023-08-31
10981,Eletrônicos,494.03,9,2023-04-18
10982,Eletrônicos,435.84,1,2023-04-21
10983,Eletrônicos,50.39,9,2023-06-24
10984,Eletrônicos,474.19,2,2023-07-17
10985,Eletrônicos,30.83,2,2023-03-10
10986,Livros,99.14,2,2023-05-03
10987,Casa,296.45,9,2023-05-09
10988,Livros,49.56,7,2023-01-14
10989,Vestuário,89.25,1,2023-09-11
10990,Alimentos,477.21,1,2023-09-08
10991,Casa,497.4,7,2023-07-25
10992,Vestuário,401.09,1,2023-04-16
10993,Livros,262.45,7,2023-07-17
10994,Alimentos,451.15,2,2023-01-19
10995,Vestuário,64.83,8,2023-05-17
10996,Alimentos,472.02,3,2023-01-24
10997,Vestuário,182.26,8,2023-12-24
10998,Livros,432.13,3,2023-03-16
10999,Alimentos,337.5,4,2023-06-07
11000,Vestuário,480.53,3,2023-05-21
11001,Livros,433.69,8,2023-12-16
11002,Casa,445.07,4,2023-05-11
11003,Livros,319.56,9,2023-04-11
11004,Livros,418.25,1,2023-11-24
11005,Casa,380.99,4,2023-05-03
11006,Livros,89.2,4,2023-06-08
11007,Casa,327.81,2,2023-03-21
11008,Casa,82.61,7,2023-09-27
11009,Casa,436.03,3,2023-01-16
11010,Vestuário,42.32,6,2023-03-26
11011,Alimentos,493.65,5,2023-07-12
11012,Vestuário,206.31,9,2023-06-08
11013,Casa,93.61,4,2023-03-22
11014,Alimentos,468.48,5,2023-08-15
11015,Alimentos,32.26,7,2023-05-30
11016,Casa,240.35,8,2023-11-04
11017,Alimentos,387.41,6,2023-05-24
11018,Alimentos,165.21,1,2023-09-23
11019,Vestuário,269.13,7,2023-04-20
11020,Alimentos,353.2,2,2023-09-28
11021,Casa,476.47,9,2023-04-20
11022,Eletrônicos,60.32,4,2023-04-29
11023,Eletrônicos,87.04,8,2023-04-03
11024,Eletrônicos,259.35,4,2023-06-18
11025,Casa,215.05,7,2023-10-17
11026,Eletrônicos,211.29,9,2023-12-20
11027,Vestuário,155.51,6,2023-05-12
11028,Casa,284.74,1,2023-04-06
11029,Casa,442.81,8,2023-05-31
11030,Casa,88.85,2,2023-10-27
11031,Alimentos,115.49,7,2023-07-14
11032,Alimentos,338.7,6,2023-11-18
11033,Alimentos,37.54,9,2023-03-14
11034,Livros,340.14,2,2023-09-29
11035,Vestuário,164.08,2,2023-04-28
11036,Casa,185.35,9,2023-10-05
11037,Casa,208.72,6,2023-08-09
11038,Alimentos,181.3,3,2023-07-25
11039,Casa,422.19,2,2023-06-18
11040,Casa,473.57,1,2023-08-10
11041,Eletrônicos,278.53,5,2023-02-21
11042,Casa,295.12,1,2023-12-20
11043,Livros,44.54,7,2023-01-21
11044,Alimentos,359.46,3,2023-07-17
11045,Vestuário,296.21,1,2023-01-16
11046,Vestuário,34.69,4,2023-10-11
11047,Eletrônicos,107.23,5,2023-09-22
11048,Vestuário,108.95,6,2023-09-02
11049,Vestuário,93.77,8,2023-06-07
11050,Alimentos,332.74,5,2023-07-20
11051,Alimentos,464.94,1,2023-10-11
11052,Livros,383.86,4,2023-06-02
11053,Eletrônicos,243.91,3,2023-01-13
11054,Vestuário,207.99,8,2023-10-08
11055,Livros,199.36,7,2023-05-18
11056,Eletrônicos,304.61,3,2023-09-04
11057,Vestuário,186.02,1,2023-04-20
11058,Vestuário,120.8,1,2023-03-16
11059,Alimentos,305.39,4,2023-04-17
11060,Casa,201.45,5,2023-02-11
11061,Eletrônicos,16.92,7,2023-07-23
11062,Vestuário,20.89,1,2023-08-03
11063,Eletrônicos,144.33,4,2023-05-07
11064,Livros,261.09,4,2023-01-25
11065,Livros,183.58,3,2023-01-15
11066,Casa,21.79,5,2023-08-17
11067,Vestuário,119.34,5,2023-10-27
11068,Alimentos,57.25,2,2023-10-17
11069,Vestuário,474.83,5,2023-08-10
11070,Eletrônicos,163.29,6,2023-09-13
11071,Livros,17.24,1,2023-11-13
11072,Eletrônicos,333.68,4,2023-01-19
11073,Casa,123.9,9,2023-03-02
11074,Livros,287.7,6,2023-11-24
11075,Alimentos,83.87,8,2023-01-10
11076,Livros,492.17,8,2023-09-21
11077,Vestuário,485.43,6,2023-08-23
11078,Vestuário,331.43,8,2023-09-07
11079,Livros,356.53,1,2023-11-10
11080,Casa,218.68,3,2023-08-24
11081,Vestuário,481.47,5,2023-12-10
11082,Vestuário,217.63,7,2023-11-05
11083,Alimentos,127.34,9,2023-04-09
11084,Livros,66.54,4,2023-09-02
11085,Vestuário,111.98,8,2023-08-14
11086,Casa,290.38,1,2023-11-25
11087,Eletrônicos,130.09,4,2023-05-08
11088,Livros,330.58,5,2023-09-19
11089,Alimentos,197.27,3,2023-08-20
11090,Vestuário,444.57,1,2023-10-10
11091,Casa,283.65,6,2023-08-28
11092,Livros,315.08,6,2023-02-24
11093,Casa,282.71,3,2023-02-11
11094,Casa,443.93,6,2023-05-02
11095,Alimentos,41.08,8,2023-10-07
11096,Livros,43.0,1,2023-09-15
11097,Vestuário,353.85,5,2023-08-03
11098,Alimentos,386.3,3,2023-12-05
11099,Vestuário,222.46,7,2023-12-08
11100,Eletrônicos,182.63,1,2023-11-08
11101,Casa,146.19,8,2023-05-01
11102,Eletrônicos,124.85,6,2023-11-19
11103,Casa,456.86,6,2023-07-03
11104,Alimentos,154.62,8,2023-06-04
11105,Vestuário,327.56,3,2023-09-09
11106,Vestuário,395.68,6,2023-12-29
11107,Alimentos,20.76,9,2023-02-11
11108,Livros,26.6,1,2023-06-26
11109,Eletrônicos,173.24,8,2023-12-26
11110,Eletrônicos,351.05,4,2023-08-04
11111,Vestuário,137.79,4,2023-04-05
11112,Vestuário,10.73,8,2023-12-18
11113,Vestuário,151.19,8,2023-10-19
11114,Alimentos,54.16,9,2023-04-21
11115,Livros,117.51,8,2023-06-25
11116,Eletrônicos,173.26,1,2023-09-06
11117,Casa,72.75,2,2023-01-28
11118,Alimentos,356.12,8,2023-04-06
11119,Eletrônicos,135.4,5,2023-11-05
11120,Livros,333.94,4,2023-01-23
11121,Alimentos,303.53,2,2023-04-15
11122,Eletrônicos,450.04,2,2023-08-15
11123,Alimentos,53.09,6,2023-04-01
11124,Eletrônicos,115.16,2,2023-07-05
11125,Eletrônicos,433.94,5,2023-07-11
11126,Livros,412.84,9,2023-11-27
11127,Casa,104.13,4,2023-05-03
11128,Livros,62.79,6,2023-11-30
11129,Eletrônicos,429.56,4,2023-04-01
11130,Alimentos,97.29,8,2023-05-28
11131,Livros,436.84,7,2023-08-25
11132,Casa,480.95,1,2023-06-22
11133,Eletrônicos,118.2,2,2023-02-17
11134,Livros,421.79,7,2023-03-02
11135,Livros,217.68,9,2023-09-26
11136,Livros,396.5,1,2023-07-09
11137,Livros,209.62,6,2023-12-03
11138,Alimentos,44.49,3,2023-08-30
11139,Casa,359.22,5,2023-01-21
11140,Casa,83.84,7,2023-06-19
11141,Eletrônicos,464.24,2,2023-06-11
11142,Vestuário,214.7,4,2023-01-15
11143,Alimentos,50.18,1,2023-01-28
11144,Eletrônicos,121.96,4,2023-03-26
11145,Eletrônicos,432.63,3,2023-10-26
11146,Livros,167.33,3,2023-12-31
11147,Vestuário,429.6,1,2023-08-02
11148,Vestuário,94.42,4,2023-02-23
11149,Alimentos,239.43,4,2023-12-01
11150,Vestuário,440.35,8,2023-04-02
11151,Eletrônicos,33.72,7,2023-08-04
11152,Vestuário,159.1,4,2023-11-01
11153,Vestuário,455.83,1,2023-05-17
11154,Casa,302.3,8,2023-06-27
11155,Eletrônicos,360.95,1,2023-12-01
11156,Vestuário,422.64,6,2023-04-16
11157,Vestuário,266.56,3,2023-07-22
11158,Livros,424.23,6,2023-02-02
11159,Vestuário,322.99,7,2023-07-17
11160,Vestuário,345.97,2,2023-08-22
11161,Casa,84.9,3,2023-10-10
11162,Eletrônicos,470.12,5,2023-03-25
11163,Alimentos,400.08,1,2023-09-15
11164,Eletrônicos,134.56,3,2023-04-25
11165,Livros,294.2,5,2023-05-21
11166,Eletrônicos,194.47,5,2023-04-29
11167,Vestuário,333.6,1,2023-09-22
11168,Livros,496.94,9,2023-11-15
11169,Eletrônicos,32.42,1,2023-09-07
11170,Livros,476.74,1,2023-03-12
11171,Alimentos,45.47,4,2023-08-05
11172,Eletrônicos,235.77,5,2023-11-23
11173,Vestuário,246.23,4,2023-06-09
11174,Livros,141.67,9,2023-08-27
11175,Casa,287.68,2,2023-06-25
11176,Livros,418.64,7,2023-09-25
11177,Casa,154.04,2,2023-10-11
11178,Vestuário,44.5,5,2023-07-23
11179,Alimentos,319.82,4,2023-05-27
11180,Casa,378.36,3,2023-06-13
11181,Alimentos,477.72,9,2023-11-30
11182,Livros,88.17,1,2023-07-01
11183,Vestuário,451.67,8,2023-08-15
11184,Casa,246.24,8,2023-06-06
11185,Livros,125.52,1,2023-10-20
11186,Eletrônicos,481.75,9,2023-12-14
11187,Livros,126.83,3,2023-04-26
11188,Alimentos,369.39,6,2023-01-10
11189,Vestuário,394.59,8,2023-09-16
11190,Vestuário,220.95,4,2023-05-15
11191,Livros,348.09,9,2023-10-08
11192,Eletrônicos,290.51,5,2023-05-25
11193,Alimentos,104.1,4,2023-06-01
11194,Livros,382.35,5,2023-05-28
11195,Livros,464.73,9,2023-01-19
11196,Vestuário,249.43,7,2023-06-07
11197,Alimentos,497.21,5,2023-11-13
11198,Eletrônicos,219.7,1,2023-07-16
11199,Vestuário,245.07,8,2023-03-20
11200,Livros,340.21,6,2023-06-25
11201,Vestuário,101.03,9,2023-09-29
11202,Vestuário,451.95,9,2023-04-17
11203,Casa,402.62,7,2023-12-31
11204,Vestuário,437.48,2,2023-08-08
11205,Vestuário,308.68,4,2023-06-14
11206,Alimentos,443.04,9,2023-01-15
11207,Vestuário,343.19,3,2023-04-06
11208,Eletrônicos,260.66,8,2023-09-13
11209,Livros,466.58,1,2023-02-19
11210,Alimentos,225.46,8,2023-11-15
11211,Vestuário,255.28,7,2023-05-24
11212,Eletrônicos,93.08,3,2023-08-04
11213,Livros,474.35,2,2023-05-24
11214,Alimentos,118.32,4,2023-11-09
11215,Eletrônicos,108.69,1,2023-05-16
11216,Vestuário,59.59,9,2023-07-26
11217,Casa,232.15,8,2023-04-26
11218,Casa,144.07,8,2023-01-15
11219,Alimentos,372.98,8,2023-01-06
11220,Eletrônicos,160.69,9,2023-01-16
11221,Livros,363.18,3,2023-03-16
11222,Eletrônicos,106.02,7,2023-01-01
11223,Casa,122.68,1,2023-01-19
11224,Alimentos,405.03,1,2023-06-26
11225,Vestuário,191.84,8,2023-07-25
11226,Eletrônicos,64.77,7,2023-08-20
11227,Casa,481.09,9,2023-11-26
11228,Livros,96.92,6,2023-07-18
11229,Alimentos,83.6,9,2023-11-18
11230,Vestuário,185.61,8,2023-03-16
11231,Eletrônicos,56.86,1,2023-03-13
11232,Livros,86.25,8,2023-11-22
11233,Vestuário,424.76,5,2023-10-23
11234,Casa,94.04,9,2023-12-12
11235,Casa,64.6,9,2023-04-12
11236,Livros,441.18,1,2023-09-27
11237,Casa,227.46,3,2023-04-02
11238,Alimentos,87.01,3,2023-10-17
11239,Livros,294.94,3,2023-03-22
11240,Casa,30.34,6,2023-02-27
11241,Eletrônicos,219.42,8,2023-08-10
11242,Casa,299.25,3,2023-09-14
11243,Alimentos,478.99,3,2023-12-24
11244,Vestuário,169.97,6,2023-05-15
11245,Vestuário,384.88,7,2023-04-26
11246,Casa,75.02,7,2023-07-11
11247,Vestuário,222.46,8,2023-03-12
11248,Casa,119.34,5,2023-02-15
11249,Alimentos,251.31,6,2023-07-21
11250,Vestuário,214.44,6,2023-10-21
11251,Eletrônicos,490.09,9,2023-06-04
11252,Casa,459.57,9,2023-04-09
11253,Vestuário,295.28,3,2023-07-10
11254,Alimentos,96.49,5,2023-03-08
11255,Alimentos,282.91,7,2023-10-01
11256,Eletrônicos,398.12,1,2023-02-26
11257,Alimentos,28.63,3,2023-05-10
11258,Alimentos,222.67,7,2023-10-03
11259,Vestuário,30.9,3,2023-01-24
11260,Casa,129.54,6,2023-06-29
11261,Livros,55.14,8,2023-08-07
11262,Alimentos,480.68,8,2023-05-08
11263,Alimentos,92.73,8,2023-09-24
11264,Livros,83.55,1,2023-03-25
11265,Alimentos,486.31,3,2023-03-30
11266,Vestuário,262.82,5,2023-04-29
11267,Vestuário,381.41,6,2023-11-06
11268,Livros,170.38,3,2023-05-03
11269,Alimentos,271.1,7,2023-03-08
11270,Alimentos,13.36,6,2023-08-26
11271,Casa,210.32,6,2023-08-21
11272,Alimentos,281.99,2,2023-03-07
11273,Vestuário,262.06,6,2023-07-24
11274,Eletrônicos,208.85,5,2023-09-18
11275,Eletrônicos,396.07,3,2023-05-13
11276,Eletrônicos,255.8,1,2023-01-03
11277,Eletrônicos,321.7,9,2023-06-11
11278,Alimentos,100.46,8,2023-07-11
11279,Alimentos,432.14,6,2023-02-19
11280,Casa,187.79,7,2023-06-22
11281,Alimentos,246.23,2,2023-02-10
11282,Eletrônicos,182.58,6,2023-05-31
11283,Livros,447.03,5,2023-05-22
11284,Livros,451.36,1,2023-05-31
11285,Vestuário,119.9,2,2023-11-24
11286,Vestuário,378.83,9,2023-08-19
11287,Alimentos,60.41,7,2023-08-24
11288,Livros,24.63,5,2023-01-13
11289,Eletrônicos,419.93,9,2023-12-01
11290,Eletrônicos,74.28,7,2023-03-12
11291,Eletrônicos,85.84,7,2023-07-21
11292,Alimentos,307.23,5,2023-06-10
11293,Alimentos,410.22,5,2023-03-05
11294,Casa,102.9,3,2023-01-24
11295,Eletrônicos,65.95,4,2023-08-16
11296,Eletrônicos,47.89,6,2023-09-27
11297,Alimentos,22.17,6,2023-11-25
11298,Alimentos,67.07,7,2023-01-13
11299,Casa,471.92,6,2023-01-08
11300,Casa,56.69,6,2023-10-12
11301,Vestuário,302.8,5,2023-11-06
11302,Livros,461.27,6,2023-07-10
11303,Eletrônicos,317.63,3,2023-02-03
